34	0.26851871	0.203947996	0.181825824	0.157576426	0.110630304	1.12E-01	0.007598998	0.003342402	0.378785995	0.315992524	0.194339658	0.160918828
35	0.064150937	0.042467454	0.047152668	0.039206121	0.102996338	1.02E-01	0.002856688	0.003272819	0.167877433	0.144649397	0.052290043	0.042478939
36	0.008658298	-0.003664988	0.021511735	0.020860097	0.099580712	1.00E-01	0.001404611	0.002828904	0.108650555	0.096775252	0.02358876	0.023689001
37	-0.043370427	-0.058228437	0.043023485	0.049885882	0.097401753	9.88E-02	0.00117765	0.000753109	0.054232293	0.040612867	0.044264897	0.050638991
38	-0.231902628	-0.280826767	0.164733227	0.174698284	0.096531588	9.68E-02	0.000785459	0.000233305	-0.134341486	-0.184074448	0.164850409	0.174931588
39	-0.603595128	-0.626101038	0.112019448	0.097657903	0.095781198	9.61E-02	0.000382613	0.000761459	-0.504792005	-0.530036803	0.111897857	0.098419362
40	-0.750721299	-0.758220798	0.047462918	0.040671007	0.095508277	9.62E-02	-0.000277462	0.000712538	-0.651361363	-0.661997448	0.047025415	0.041383545
41	-0.816996527	-0.820768232	0.023723856	0.018901309	0.095127045	0.09608856	0.000100204	0.000327846	-0.717749727	-0.724679673	0.023544985	0.019229155
42	-0.853511955	-0.854314997	0.012030312	0.009112442	0.09516818	9.58E-02	7.16E-05	0.000213886	-0.75386012	-0.758535266	0.011829445	0.009326328
43	-0.876515375	-0.873793011	0.007996165	0.004168553	0.09509252	9.56E-02	-0.000136365	0.00031129	-0.776292137	-0.778201393	0.007547176	0.004479844
44	-0.886742847	-0.885724564	0.005672623	0.00143196	0.094926834	9.56E-02	2.93E-06	0.000502335	-0.7863527	-0.790106074	0.004718114	0.001934294
45	-0.897361903	-0.89334355	0.003510941	0.005367409	0.095069698	0.095917709	-2.49E-06	-0.000110236	-0.795906978	-0.797425841	0.002117953	0.005257173
46	-0.903250426	-0.898513945	0.006219044	0.005251334	0.094975522	9.60E-02	-5.33E-05	-0.000608717	-0.800462761	-0.802555184	0.003118916	0.004642617
47	-0.907074852	-0.902269061	0.005867982	0.004716989	0.095085479	9.55E-02	0.00013204	-0.00063503	-0.802816851	-0.806773681	0.000417439	0.004081959
48	-0.914601673	-0.90506032	0.012778857	0.004372481	0.095363484	0.09564296	-0.000146806	1.22E-05	-0.807118355	-0.80941736	0.00213458	0.004384665
49	-0.918439122	-0.907296368	0.028006604	0.004161617	0.095462689	0.096733065	-0.000158674	-0.000152597	-0.808857205	-0.810563302	0.002962647	0.00400902
50	-0.89924841	-0.909133996	0.038147962	0.00407887	0.095955035	0.096896586	0.000286816	-0.001356856	-0.810043346	-0.812237409	-0.001061347	0.002722014
51	-0.881661176	-0.910951715	0.036912236	0.004133174	0.09653072	0.096233286	-0.000692282	-0.0011342	-0.809899494	-0.814718429	0.002645441	0.002998974
52	-0.872550365	-0.912883629	0.029735002	0.004368488	0.097850507	0.098238604	-0.001312987	2.18E-04	-0.811334872	-0.814645025	0.003568636	0.004586862
53	-0.868463468	-0.915609366	0.018527775	0.004999038	0.099470659	0.102726522	-0.00197696	-0.001747927	-0.811771821	-0.812882844	0.002460707	0.003251111
54	-0.875831264	-0.919965162	0.009720714	0.006417103	0.103250268	0.10481046	-0.002543704	-0.005931274	-0.815224161	-0.815154702	0.00100667	0.000485829
55	-0.882719958	-0.928457489	0.008791859	0.009824591	0.109467682	0.109306128	-0.005134213	-0.005006736	-0.818439266	-0.819151361	0.001951263	0.004817856
56	-0.897102186	-0.946986031	0.019041541	0.019534168	0.122864485	0.133801893	-0.012986457	-0.007519408	-0.826412709	-0.813184138	0.01119265	0.01201476
57	-0.93521571	-0.995605841	0.041051577	0.06270577	0.151391164	0.178682377	-0.028202709	-0.053952958	-0.85066696	-0.816923463	0.027619792	0.008752812
58	-0.932895701	-0.910431415	0.24587581	0.323567359	0.189276754	0.130474823	-0.134319812	-0.186093219	-0.834059635	-0.779956592	0.185310735	0.13747414
59	-0.623685528	-0.621426888	0.181490445	0.155382204	0.066903914	0.035494579	-0.196394409	-0.168111062	-0.581871905	-0.585932309	0.098971141	-0.012728858
60	-0.568234793	-0.589106462	-0.015338979	-0.016180504	-0.000130671	-0.010750304	-0.190552464	-0.163200027	-0.554737704	-0.599856766	-0.088202412	-0.179380531
61	-0.630079319	-0.662870917	-0.212398034	-0.233268925	-0.067193933	-0.052871962	-0.196489264	-0.175782967	-0.638211236	-0.715742879	-0.278422847	-0.409051891
62	-0.950222757	-1.010595285	-0.2673056	-0.214813969	-0.189721145	-0.179254334	-0.134443169	-0.144582497	-0.981742579	-1.189849619	-0.314134619	-0.359396466
63	-0.940800644	-0.954161852	-0.049354961	-0.042584461	-0.151835382	-0.163477682	-0.02822142	-0.029905295	-0.967536449	-1.117639534	-0.068594676	-0.072489756
64	-0.889603809	-0.910379027	-0.027377461	-0.020143978	-0.123286185	-0.12260713	-0.012995115	-0.004418622	-0.894289493	-1.032986158	-0.047998934	-0.0245626
65	-0.860039802	-0.882424932	-0.020191192	-0.0165713	-0.109877111	-0.106498567	-0.005139968	-0.00593402	-0.863891937	-0.988923499	-0.065544818	-0.02250532
66	-0.830613416	-0.852880638	-0.032174939	-0.019965345	-0.103649624	-0.104406414	-0.002554792	-0.004802406	-0.854852943	-0.957287051	-0.094246656	-0.024767752
67	-0.801243534	-0.80897202	-0.055366799	-0.030863543	-0.099886494	-0.101297287	-0.002014184	-0.000620442	-0.845113584	-0.910269307	-0.122216047	-0.031483984
68	-0.748308275	-0.729584678	-0.082249016	-0.057885651	-0.098255183	-0.097184086	-0.001325424	-6.71E-05	-0.811673019	-0.826768764	-0.154183953	-0.057952722
69	-0.616535765	-0.555912564	-0.131654816	-0.133469356	-0.096938545	-0.096319035	-0.000716344	-0.001407784	-0.710955957	-0.652231598	-0.206822966	-0.134877139
70	-0.244722339	-0.168051245	-0.168480511	-0.132707277	-0.096343074	-0.096961871	0.00024332	-0.001010849	-0.372450365	-0.265013115	-0.213369576	-0.133718127
71	-0.056481954	-0.03594302	-0.044438495	-0.033888838	-0.095840146	-0.096410108	-0.000216788	-3.19E-06	-0.174641603	-0.132353128	-0.056993099	-0.033892024
72	-0.005396781	0.007337593	-0.019604064	-0.021559788	-0.095793074	-9.55E-02	-0.000153376	-0.000148683	-0.113071321	-0.088208738	-0.023942438	-0.021708471
73	0.046643174	0.067677413	-0.040479913	-0.056864378	-0.095639833	-0.095592366	0.000115388	-0.00062378	-0.056327262	-0.027914953	-0.041921333	-0.057488159
74	0.232112504	0.325293595	-0.164736955	-0.180469422	-0.095407563	-9.59E-02	8.63E-06	-0.000546027	0.130452738	0.229374437	-0.164440694	-0.18101545
75	0.604220314	0.643634091	-0.110426135	-0.09383883	-0.095508022	-9.60E-02	1.89E-06	0.000438468	0.500896915	0.547682166	-0.109367838	-0.093400362
76	0.750483813	0.765791766	-0.051177142	-0.043023827	-0.095395352	-9.57E-02	6.24E-05	0.000604755	0.645815465	0.670047879	-0.048751975	-0.042419072
